0,0.002439259047304642,
1,0.0017949617915809487,
2,0.001776992193839844,
3,0.0017634416969671493,
4,0.0017470737896439557,
5,0.0017320637047731242,
6,0.0017235002550672874,
7,0.0017211333039772836,
8,0.0017181590884973793,
9,0.0017159908458484743,
10,0.0017142052077395913,
11,0.0017136931126797462,
12,0.0017112723909123238,
13,0.0017105473475211366,
14,0.0017076563654684382,
15,0.001710694724699063,
16,0.0017082338710760685,
17,0.0017067907638898647,
18,0.001709737749761454,
19,0.0017083405693728237,
20,0.0017131996631960487,
21,0.001712164601390988,
22,0.0017020290284206043,
23,0.0017147737742960088,
24,0.0017086469478236998,
25,0.0017061342849247175,
26,0.0017086162860468544,
27,0.0017106809561621922,
28,0.001711266705187454,
